"","lang","name","lnum","lon","precision","rank","feature","languages","link","time","lat","seen","type","id","myRank"
"2935","ru","Посольство Словакии в Москве",1,37.58944444,1e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Посольство Словакии в Москве",201506,55.77194444,3,"other","Q4374053",1
"2936","ru","Посольство Туркменистана в Москве",3,37.62866667,1e-05,NA,"ru","ru|fr|en","http://stats.grok.se/ru/201506/Посольство Туркменистана в Москве",201506,55.73936111,17,"other","Q4374063",1
"2937","ru","Посольство Центральноафриканской Республики в Москве",1,37.48580556,1e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Посольство Центральноафриканской Республики в Москве",201506,55.66016667,2,"other","Q4374078",1
"2938","ru","Посольство Украины в Москве",3,37.6057,2.77777777778e-06,NA,"ru","ru|en|uk","http://stats.grok.se/ru/201506/Посольство Украины в Москве",201506,55.7606,9,"other","Q4374079",1
"2939","ru","Посольство Чада в Москве",1,37.53427778,1e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Посольство Чада в Москве",201506,55.67113889,7,"other","Q4374081",1
"2940","ru","Посольство Швейцарии в Москве",1,37.64102778,1e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Посольство Швейцарии в Москве",201506,55.76516667,4,"other","Q4374085",1
"2941","ru","Посольство Южной Осетии в Москве",1,37.60638889,1e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Посольство Южной Осетии в Москве",201506,55.74141667,5,"other","Q4374094",1
"2942","ru","Посольство Эфиопии в Москве",1,37.63986111,1e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Посольство Эфиопии в Москве",201506,55.78322222,7,"other","Q4374096",1
"2943","ru","Посёлок ВНИИССОК",2,37.211944444444,0.00027777777777778,NA,"ru","ru|hy","http://stats.grok.se/ru/201506/Посёлок ВНИИССОК",201506,55.656388888889,110,"adm","Q4374412",2
"2944","ru","Посёлок Дальний (платформа)",1,37.998083333333,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Посёлок Дальний (платформа)",201506,56.144,28,"adm","Q4374419",1
"2945","ru","Посёлок Киевский (платформа)",1,36.865277777778,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Посёлок Киевский (платформа)",201506,55.425,35,"adm","Q4374432",1
"2946","ru","Посёлок ЛМС",2,37.1885,2.7777777777778e-06,NA,"ru","ru|ce","http://stats.grok.se/ru/201506/Посёлок ЛМС",201506,55.311291666667,158,"adm","Q4374439",2
"2947","ru","Посёлок МТИММП",1,36.932777777778,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Посёлок МТИММП",201506,55.885555555556,8,"adm","Q4374461",1
"2948","ru","Посёлок Совхоза имени Ленина",2,37.731666666667,0.00027777777777778,NA,"ru","ru|hy","http://stats.grok.se/ru/201506/Посёлок Совхоза имени Ленина",201506,55.586111111111,13,"adm","Q4374486",1
"2949","ru","Посёлок аэропорта Шереметьево",1,37.41666667,1e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Посёлок аэропорта Шереметьево",201506,55.98333333,86,"adm","Q4374501",1
"2950","ru","Посёлок дома отдыха «Плесково»",1,37.093863888889,2.7777777777778e-06,NA,"ru","ru","http://stats.grok.se/ru/201506/Посёлок дома отдыха «Плесково»",201506,55.412658333333,39,"adm","Q4374504",1
"2951","ru","Посёлок дома отдыха «Пахра»",1,37.361297222222,2.7777777777778e-06,NA,"ru","ru","http://stats.grok.se/ru/201506/Посёлок дома отдыха «Пахра»",201506,55.441863888889,14,"adm","Q4374505",1
"2952","ru","Посёлок дома отдыха Вороново",1,37.137672222222,2.7777777777778e-06,NA,"ru","ru","http://stats.grok.se/ru/201506/Посёлок дома отдыха Вороново",201506,55.315938888889,33,"adm","Q4374507",1
"2953","ru","Посёлок дорожно-ремонтного пункта-3",1,37.395041666667,2.7777777777778e-06,NA,"ru","ru","http://stats.grok.se/ru/201506/Посёлок дорожно-ремонтного пункта-3",201506,55.377522222222,12,"adm","Q4374511",1
"2954","ru","Посёлок радиоцентра «Романцево»",1,37.579022222222,2.7777777777778e-06,NA,"ru","ru","http://stats.grok.se/ru/201506/Посёлок радиоцентра «Романцево»",201506,55.311716666667,34,"adm","Q4374531",1
"2955","ru","Посёлок санатория «Горки Ленинские»",1,37.848355555556,2.7777777777778e-06,NA,"ru","ru","http://stats.grok.se/ru/201506/Посёлок санатория «Горки Ленинские»",201506,55.508383333333,46,"adm","Q4374538",1
"2956","ru","Потылиха (полустанок)",1,37.545,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Потылиха (полустанок)",201506,55.731111111111,79,"other","Q4374985",1
"2957","ru","Правая Дворцовая аллея",1,37.55323,1e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Правая Дворцовая аллея",201506,55.79309,13,"other","Q4375766",1
"2958","ru","Правда (издательство)",1,37.582808333333,2.7777777777778e-06,NA,"ru","ru","http://stats.grok.se/ru/201506/Правда (издательство)",201506,55.787425,111,"other","Q4375814",2
"2959","ru","Правда (платформа)",1,37.867666666667,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Правда (платформа)",201506,56.064944444444,46,"other","Q4375816",1
"2960","ru","Православный Свято-Тихоновский гуманитарный университет",2,37.6129,2.77777777778e-06,NA,"ru","ru|en","http://stats.grok.se/ru/201506/Православный Свято-Тихоновский гуманитарный университет",201506,55.77204,260,"education","Q4376232",2
"2961","ru","Прасковьина улица",1,37.624,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Прасковьина улица",201506,55.826638888889,10,"topo","Q4376450",1
"2962","ru","Преображенский метромост",3,37.701944444444,0.00027777777777778,NA,"ru","ru|en|uk","http://stats.grok.se/ru/201506/Преображенский метромост",201506,55.796666666667,106,"topo","Q4377328",2
"2963","ru","Пречистенский переулок",1,37.593666666667,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Пречистенский переулок",201506,55.743638888889,137,"topo","Q4377551",2
"2964","ru","Хрипань",8,38.22355601,1e-04,NA,"ru","ru|kk-latn|ba|kk-arab|tt|kk-cyrl|kk|cv","http://stats.grok.se/ru/201506/Хрипань",201506,55.49274801,20,"other","Q4378895",1
"2965","ru","Природный парк «Тушинский»",1,37.411388888889,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Природный парк «Тушинский»",201506,55.844722222222,48,"topo","Q4379066",1
"2966","ru","Проезд Апакова",2,37.612777777778,0.00027777777777778,NA,"ru","ru|en","http://stats.grok.se/ru/201506/Проезд Апакова",201506,55.7275,36,"topo","Q4379974",1
"2967","ru","Проезд Воскресенские Ворота",1,37.618166666667,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Проезд Воскресенские Ворота",201506,55.755527777778,62,"topo","Q4379983",1
"2968","ru","Проезд Девичьего Поля",1,37.579888888889,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Проезд Девичьего Поля",201506,55.737305555556,47,"topo","Q4379986",1
"2969","ru","Проезд Добролюбова",1,37.600972222222,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Проезд Добролюбова",201506,55.810222222222,23,"topo","Q4379992",1
"2970","ru","Проезд Кошкина",1,37.66722222,1e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Проезд Кошкина",201506,55.61305556,14,"topo","Q4380006",1
"2971","ru","Проезд Ольминского",1,37.632722222222,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Проезд Ольминского",201506,55.813611111111,18,"topo","Q4380017",1
"2972","ru","Проезд Черепановых",1,37.533547222222,2.7777777777778e-06,NA,"ru","ru","http://stats.grok.se/ru/201506/Проезд Черепановых",201506,55.842827777778,48,"topo","Q4380035",1
"2973","ru","Проезд Шломина",1,37.580666666667,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Проезд Шломина",201506,55.749416666667,32,"topo","Q4380038",1
"2974","ru","Проезд Шокальского",1,37.657222222222,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Проезд Шокальского",201506,55.881944444444,55,"topo","Q4380039",1
"2975","ru","Проектируемый проезд № 5396",1,37.758333333333,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Проектируемый проезд № 5396",201506,55.624166666667,15,"topo","Q4380095",1
"2976","ru","Промышленный проезд (Москва)",1,37.510438888889,2.7777777777778e-06,NA,"ru","ru","http://stats.grok.se/ru/201506/Промышленный проезд (Москва)",201506,55.7425,21,"topo","Q4380733",1
"2977","ru","Проспект Генерала Алексеева",1,37.185,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Проспект Генерала Алексеева",201506,56.008611111111,23,"other","Q4381110",1
"2978","ru","Проспект Маршала Жукова (Москва)",1,37.476666666667,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Проспект Маршала Жукова (Москва)",201506,55.775277777778,170,"other","Q4381246",2
"2979","ru","Протопоповский переулок",1,37.639083333333,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Протопоповский переулок",201506,55.779944444444,72,"topo","Q4381894",1
"2980","ru","Проточный переулок (Москва)",1,37.579055555556,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Проточный переулок (Москва)",201506,55.750361111111,25,"topo","Q4381917",1
"2981","ru","Пруд на Керченской улице",1,37.581111111111,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Пруд на Керченской улице",201506,55.654722222222,6,"other","Q4382417",1
"2982","ru","Прудовой проезд",1,37.616111111111,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Прудовой проезд",201506,55.815194444444,13,"topo","Q4382502",1
"2983","ru","Псковская улица (Москва)",1,37.549805555556,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Псковская улица (Москва)",201506,55.903111111111,24,"topo","Q4382999",1
"2984","ru","Пудово-Сипягино",2,37.085105555556,2.7777777777778e-06,NA,"ru","ru|ce","http://stats.grok.se/ru/201506/Пудово-Сипягино",201506,55.377711111111,14,"other","Q4383362",1
"2985","ru","Путейская улица (Москва)",1,37.512383333333,2.7777777777778e-06,NA,"ru","ru","http://stats.grok.se/ru/201506/Путейская улица (Москва)",201506,55.87545,17,"topo","Q4384226",1
"2986","ru","Путейский тупик",1,37.659,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Путейский тупик",201506,55.761027777778,20,"other","Q4384227",1
"2987","ru","Пушкарёв переулок",1,37.628055555556,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Пушкарёв переулок",201506,55.768888888889,51,"topo","Q4384691",1
"2988","ru","Пушкино (Москва)",1,37.354311111111,2.7777777777778e-06,NA,"ru","ru","http://stats.grok.se/ru/201506/Пушкино (Москва)",201506,55.562861111111,47,"other","Q4384749",1
"2989","ru","Пушкинская набережная (Москва)",1,37.591388888889,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Пушкинская набережная (Москва)",201506,55.722777777778,80,"other","Q4384770",1
"2990","ru","Пятый Донской проезд (Москва)",1,37.599538888889,2.7777777777778e-06,NA,"ru","ru","http://stats.grok.se/ru/201506/Пятый Донской проезд (Москва)",201506,55.707719444444,7,"topo","Q4386027",1
"2991","ru","Пятый Войковский проезд",2,37.488888888889,0.00027777777777778,NA,"ru","ru|uk","http://stats.grok.se/ru/201506/Пятый Войковский проезд",201506,55.820833333333,6,"topo","Q4386030",1
"2992","ru","Пятый Котельнический переулок",1,37.649444444444,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Пятый Котельнический переулок",201506,55.741916666667,8,"topo","Q4386032",1
"2993","ru","Рабочая улица (Москва)",1,37.684,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Рабочая улица (Москва)",201506,55.743472222222,29,"topo","Q4386815",1
"2994","ru","Рабочий Посёлок (платформа)",2,37.413333333333,0.00027777777777778,NA,"ru","ru|en","http://stats.grok.se/ru/201506/Рабочий Посёлок (платформа)",201506,55.726944444444,94,"adm","Q4386840",1
"2995","ru","Радованье (Клинский район)",1,36.689444444444,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Радованье (Клинский район)",201506,56.1895,10,"adm","Q4387776",1
"2996","ru","Радуга (парк)",1,37.819836111111,2.7777777777778e-06,NA,"ru","ru","http://stats.grok.se/ru/201506/Радуга (парк)",201506,55.731583333333,45,"topo","Q4387908",1
"2997","ru","Радумля",2,37.145833333333,0.00027777777777778,NA,"ru","ru|ce","http://stats.grok.se/ru/201506/Радумля",201506,56.072222222222,37,"other","Q4387969",1
"2998","ru","Раево (поселение Краснопахорское)",1,37.334361111111,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Раево (поселение Краснопахорское)",201506,55.439611111111,55,"other","Q4388133",1
"2999","ru","Раевское кладбище",1,37.660125,2.7777777777778e-06,NA,"ru","ru","http://stats.grok.se/ru/201506/Раевское кладбище",201506,55.872375,34,"other","Q4388168",1
"3000","ru","Развилка (Московская область)",2,37.745633,1e-06,NA,"ru","ru|en","http://stats.grok.se/ru/201506/Развилка (Московская область)",201506,55.590957,201,"adm","Q4388265",2
"3001","ru","Ракетный бульвар",1,37.6525,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Ракетный бульвар",201506,55.817777777778,26,"other","Q4389305",1
"3002","ru","Раменское (станция)",1,38.2275,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Раменское (станция)",201506,55.565277777778,83,"other","Q4389683",1
"3003","ru","Рассудово (посёлок, Москва)",1,36.924244444444,2.7777777777778e-06,NA,"ru","ru","http://stats.grok.se/ru/201506/Рассудово (посёлок, Москва)",201506,55.479819444444,80,"adm","Q4390518",1
"3004","ru","Расторгуево (станция)",1,37.685833333333,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Расторгуево (станция)",201506,55.548333333333,24,"other","Q4390604",1
"3005","ru","Ратная улица",1,37.58035,2.7777777777778e-06,NA,"ru","ru","http://stats.grok.se/ru/201506/Ратная улица",201506,55.573327777778,15,"topo","Q4390781",1
"3006","ru","Рахмановский переулок",1,37.618055555556,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Рахмановский переулок",201506,55.764722222222,41,"topo","Q4391187",1
"3007","ru","Речной проезд (Москва)",1,37.7193,1e-04,NA,"ru","ru","http://stats.grok.se/ru/201506/Речной проезд (Москва)",201506,55.69178889,17,"topo","Q4394035",1
"3008","ru","Ржевская (платформа)",1,37.638611111111,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Ржевская (платформа)",201506,55.793888888889,122,"other","Q4394204",2
"3009","ru","Рижская (платформа)",1,37.6375,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Рижская (платформа)",201506,55.795,95,"other","Q4394509",1
"3010","ru","Рождествено (сельское поселение Павло-Слободское)",3,37.043055555556,0.00027777777777778,NA,"ru","ru|hy|ce","http://stats.grok.se/ru/201506/Рождествено (сельское поселение Павло-Слободское)",201506,55.857222222222,49,"other","Q4396157",1
"3011","ru","Рождествено (сельское поселение Бужаровское)",2,36.769444444444,0.00027777777777778,NA,"ru","ru|ce","http://stats.grok.se/ru/201506/Рождествено (сельское поселение Бужаровское)",201506,56.077777777778,26,"other","Q4396158",1
"3012","ru","Рождествено (станция метро)",2,37.363888888889,0.00027777777777778,NA,"ru","ru|pl","http://stats.grok.se/ru/201506/Рождествено (станция метро)",201506,55.863611111111,3,"other","Q4396165",1
"3013","ru","Рождество (Наро-Фоминский район)",2,36.682062,1e-06,NA,"ru","ru|hy","http://stats.grok.se/ru/201506/Рождество (Наро-Фоминский район)",201506,55.303478,24,"adm","Q4396240",1
"3014","ru","Ромашково (Московская область)",2,37.343611111111,0.00027777777777778,NA,"ru","ru|hy","http://stats.grok.se/ru/201506/Ромашково (Московская область)",201506,55.735277777778,85,"adm","Q4397517",1
"3015","ru","Российский государственный технологический университет имени К. Э. Циолковского",3,37.409324,2.77777777778e-06,NA,"ru","ru|en|az","http://stats.grok.se/ru/201506/Российский государственный технологический университет имени К. Э. Циолковского",201506,55.739178,506,"education","Q4398071",3
"3016","ru","Российский государственный университет физической культуры, спорта, молодёжи и туризма",2,37.7627,0.015982543406618,NA,"ru","ru|en","http://stats.grok.se/ru/201506/Российский государственный университет физической культуры, спорта, молодёжи и туризма",201506,55.8016,464,"education","Q4398072",2
"3017","ru","Россошанская улица",1,37.608888888889,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Россошанская улица",201506,55.594444444444,38,"topo","Q4398346",1
"3018","ru","Ростокино",2,37.655277777778,0.00027777777777778,NA,"ru","ru|en","http://stats.grok.se/ru/201506/Ростокино",201506,55.843611111111,27,"other","Q4398555",1
"3019","ru","Ростокинский проезд",1,37.677269,1e-07,NA,"ru","ru","http://stats.grok.se/ru/201506/Ростокинский проезд",201506,55.8175835,39,"topo","Q4398558",1
"3020","ru","Рублёвский гидроузел",1,37.32,0.01,NA,"ru","ru","http://stats.grok.se/ru/201506/Рублёвский гидроузел",201506,55.76833333,65,"other","Q4399162",1
"3021","ru","Рубцовская набережная",1,37.700083333333,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Рубцовская набережная",201506,55.775916666667,46,"other","Q4399196",1
"3022","ru","Рубцовско-Дворцовая улица",1,37.693597222222,2.7777777777778e-06,NA,"ru","ru","http://stats.grok.se/ru/201506/Рубцовско-Дворцовая улица",201506,55.78665,52,"topo","Q4399199",1
"3023","ru","Русаковская набережная",1,37.704666666667,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Русаковская набережная",201506,55.793777777778,34,"other","Q4400233",1
"3024","ru","Рыбный переулок",1,37.626888888889,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Рыбный переулок",201506,55.753833333333,17,"topo","Q4401659",1
"3025","ru","Рычково (Московская область)",1,36.9,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Рычково (Московская область)",201506,55.931944444444,24,"adm","Q4402166",1
"3026","ru","Рябиновая улица (Москва)",1,37.421944444444,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Рябиновая улица (Москва)",201506,55.695833333333,156,"topo","Q4402363",2
"3027","ru","Рязаново (Москва)",1,37.508383333333,2.7777777777778e-06,NA,"ru","ru","http://stats.grok.se/ru/201506/Рязаново (Москва)",201506,55.491227777778,18,"other","Q4402605",1
"3028","ru","Сабурово (Щёлковский район)",2,38.042311111111,2.7777777777778e-06,NA,"ru","ru|hy","http://stats.grok.se/ru/201506/Сабурово (Щёлковский район)",201506,55.994744444444,13,"adm","Q4403632",1
"3029","ru","Сабуровские железнодорожные мосты",2,37.6928,2.77777777778e-06,NA,"ru","ru|en","http://stats.grok.se/ru/201506/Сабуровские железнодорожные мосты",201506,55.6436,40,"topo","Q4403639",1
"3030","ru","Саввинская набережная",1,37.5655,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Саввинская набережная",201506,55.735,88,"other","Q4403756",1
"3031","ru","Саввинское подворье",1,37.611666666667,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Саввинское подворье",201506,55.760277777778,76,"other","Q4403757",1
"3032","ru","Савёловская эстакада",1,37.588055555556,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Савёловская эстакада",201506,55.792222222222,41,"other","Q4404347",1
"3033","ru","Савёловский проезд",1,37.595361111111,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Савёловский проезд",201506,55.794055555556,22,"topo","Q4404351",1
"3034","ru","Сад Аквариум",1,37.595277777778,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Сад Аквариум",201506,55.7675,128,"other","Q4404475",2
"3035","ru","Садовая-Самотёчная улица",1,37.615861111111,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Садовая-Самотёчная улица",201506,55.773555555556,101,"topo","Q4404628",2
"3036","ru","Садовая-Черногрязская улица",1,37.652833333333,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Садовая-Черногрязская улица",201506,55.766472222222,90,"topo","Q4404633",1
"3037","ru","Садовники (Москва)",1,37.66027778,1e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Садовники (Москва)",201506,55.67027778,21,"other","Q4404669",1
"3038","ru","Садовническая набережная",1,37.639166666667,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Садовническая набережная",201506,55.740277777778,67,"other","Q4404684",1
"3039","ru","Саларьево (Москва)",2,37.435555555556,0.00027777777777778,NA,"ru","ru|hy","http://stats.grok.se/ru/201506/Саларьево (Москва)",201506,55.6225,193,"other","Q4405702",2
"3040","ru","Самокатная улица (Москва)",1,37.678055555556,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Самокатная улица (Москва)",201506,55.758333333333,44,"topo","Q4406787",1
"3041","ru","Саморядово (Дмитровский район)",2,37.45575,2.7777777777778e-05,NA,"ru","ru|hy","http://stats.grok.se/ru/201506/Саморядово (Дмитровский район)",201506,56.103555555556,2,"adm","Q4406874",1
"3042","ru","Сандуновский переулок",1,37.621694444444,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Сандуновский переулок",201506,55.763777777778,34,"topo","Q4407562",1
"3043","ru","Санино (Москва)",1,37.153072222222,2.7777777777778e-06,NA,"ru","ru","http://stats.grok.se/ru/201506/Санино (Москва)",201506,55.586597222222,36,"other","Q4407599",1
"3044","ru","Сафонтьево (Московская область)",1,36.831944444444,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Сафонтьево (Московская область)",201506,55.980555555556,19,"adm","Q4409322",1
"3045","ru","Сверчков переулок",1,37.639166666667,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Сверчков переулок",201506,55.760277777778,36,"topo","Q4410225",1
"3046","ru","Севастопольский проспект",1,37.572222222222,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Севастопольский проспект",201506,55.657777777778,89,"other","Q4411926",1
"3047","ru","Северный речной порт",2,37.46222222,1e-04,NA,"ru","ru|tt","http://stats.grok.se/ru/201506/Северный речной порт",201506,55.8575,154,"other","Q4412407",2
"3048","ru","Северодвинская улица (Москва)",1,37.681388888889,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Северодвинская улица (Москва)",201506,55.892222222222,31,"topo","Q4412564",1
"3049","ru","Северянинский путепровод",1,37.671791666667,2.7777777777778e-06,NA,"ru","ru","http://stats.grok.se/ru/201506/Северянинский путепровод",201506,55.847072222222,37,"other","Q4412645",1
"3050","ru","Северянинский проезд",1,37.670472222222,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Северянинский проезд",201506,55.841416666667,11,"topo","Q4412646",1
"3051","ru","Северянин (платформа)",1,37.670694444444,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Северянин (платформа)",201506,55.844111111111,137,"other","Q4412648",2
"3052","ru","Седьмая Северная линия",1,37.550722222222,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Седьмая Северная линия",201506,55.939472222222,3,"other","Q4412977",1
"3053","ru","Секерино (Москва)",1,37.149388888889,2.7777777777778e-06,NA,"ru","ru","http://stats.grok.se/ru/201506/Секерино (Москва)",201506,55.428383333333,33,"other","Q4413220",1
"3054","ru","Сельское поселение Аксёно-Бутырское",1,38.31805557,1e-04,NA,"ru","ru","http://stats.grok.se/ru/201506/Сельское поселение Аксёно-Бутырское",201506,55.81611112,69,"other","Q4414104",1
"3055","ru","Сельское поселение Ашитковское",1,38.60250001,1e-04,NA,"ru","ru","http://stats.grok.se/ru/201506/Сельское поселение Ашитковское",201506,55.43722223,51,"other","Q4414130",1
"3056","ru","Сельское поселение Булатниковское",1,37.64333334,1e-04,NA,"ru","ru","http://stats.grok.se/ru/201506/Сельское поселение Булатниковское",201506,55.56222223,47,"other","Q4414179",1
"3057","ru","Сельское поселение Верейское (Раменский район)",1,38.03833334,1e-04,NA,"ru","ru","http://stats.grok.se/ru/201506/Сельское поселение Верейское (Раменский район)",201506,55.61333334,42,"adm","Q4414190",1
"3058","ru","Сельское поселение Гжельское",1,38.46194445,1e-04,NA,"ru","ru","http://stats.grok.se/ru/201506/Сельское поселение Гжельское",201506,55.59722223,37,"other","Q4414225",1
"3059","ru","Сельское поселение Ермолинское (Истринский район)",1,36.9638889,1e-04,NA,"ru","ru","http://stats.grok.se/ru/201506/Сельское поселение Ермолинское (Истринский район)",201506,55.95833334,77,"adm","Q4414272",1
"3060","ru","Сельское поселение Жаворонковское",1,37.09693334,1e-04,NA,"ru","ru","http://stats.grok.se/ru/201506/Сельское поселение Жаворонковское",201506,55.64199723,39,"other","Q4414277",1
"3061","ru","Сельское поселение Заболотьевское",1,38.19416668,1e-04,NA,"ru","ru","http://stats.grok.se/ru/201506/Сельское поселение Заболотьевское",201506,55.55527779,24,"other","Q4414283",1
"3062","ru","Сельское поселение Захаровское (Московская область)",1,36.96250001,1e-04,NA,"ru","ru","http://stats.grok.se/ru/201506/Сельское поселение Захаровское (Московская область)",201506,55.6363889,43,"adm","Q4414296",1
"3063","ru","Сельское поселение Кузнецовское (Раменский район)",1,38.33611112,1e-04,NA,"ru","ru","http://stats.grok.se/ru/201506/Сельское поселение Кузнецовское (Раменский район)",201506,55.50222223,48,"adm","Q4414382",1
"3064","ru","Сельское поселение Лучинское",1,36.81944445,1e-04,NA,"ru","ru","http://stats.grok.se/ru/201506/Сельское поселение Лучинское",201506,55.90861112,37,"other","Q4414410",1
"3065","ru","Сельское поселение Мамонтовское",1,38.55555557,1e-04,NA,"ru","ru","http://stats.grok.se/ru/201506/Сельское поселение Мамонтовское",201506,55.94833334,30,"other","Q4414423",1
"3066","ru","Сельское поселение Молоковское (Московская область)",1,37.86666668,1e-04,NA,"ru","ru","http://stats.grok.se/ru/201506/Сельское поселение Молоковское (Московская область)",201506,55.56111112,32,"adm","Q4414438",1
"3067","ru","Сельское поселение Обушковское",1,37.00944445,1e-04,NA,"ru","ru","http://stats.grok.se/ru/201506/Сельское поселение Обушковское",201506,55.81055557,41,"other","Q4414496",1
"3068","ru","Сельское поселение Рыболовское",1,38.37611112,1e-04,NA,"ru","ru","http://stats.grok.se/ru/201506/Сельское поселение Рыболовское",201506,55.40000001,41,"other","Q4414573",1
"3069","ru","Сельское поселение Улитинское",1,38.70611112,1e-04,NA,"ru","ru","http://stats.grok.se/ru/201506/Сельское поселение Улитинское",201506,55.75416668,36,"other","Q4414684",1
"3070","ru","Сельское поселение Царёвское (Московская область)",1,38.0938889,1e-04,NA,"ru","ru","http://stats.grok.se/ru/201506/Сельское поселение Царёвское (Московская область)",201506,56.08194445,39,"adm","Q4414717",1
"3071","ru","Сельское поселение Часцовское",1,36.85666668,1e-04,NA,"ru","ru","http://stats.grok.se/ru/201506/Сельское поселение Часцовское",201506,55.61666668,26,"other","Q4414723",1
"3072","ru","Семнадцатый проезд Марьиной Рощи",1,37.610972222222,2.7777777777778e-05,NA,"ru","ru","http://stats.grok.se/ru/201506/Семнадцатый проезд Марьиной Рощи",201506,55.808055555556,7,"topo","Q4415599",1
"3073","ru","Семёново (Московская область)",1,38.637777777778,0.00027777777777778,NA,"ru","ru","http://stats.grok.se/ru/201506/Семёново (Московская область)",201506,55.698055555556,12,"adm","Q4415947",1
